episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
89,560.0,725,49492,0.2,0.2240240669880922,328.2194517009998,True,False
90,340.0,395,49887,0.2,0.14121027621535623,330.866126548,True,False
91,460.0,480,50367,0.2,0.1848077463917434,334.0057651110001,True,False
92,650.0,505,50872,0.2,0.261678312824467,337.373382882,True,False
93,310.0,454,51326,0.2,0.18638964945994382,340.41126428999996,True,False
94,410.0,427,51753,0.2,0.2980788795399332,343.25644550000015,True,False
95,810.0,626,52379,0.2,0.3330299747057068,347.360827299,True,False
96,390.0,443,52822,0.2,0.3116194859214194,350.30743629300014,True,False
97,460.0,617,53439,0.2,0.24607555326316263,354.42574675100013,True,False
98,360.0,498,53937,0.2,0.24068133598566055,357.79476952100003,True,False
99,290.0,477,54414,0.2,0.1821174107163268,361.0137664599997,True,False
100,480.0,535,54949,0.2,0.23952599562384855,364.5707146999998,True,False
